name,freq
KARÍNA,64.48616193
SAMANTHA,64.48616193
DALIBORA,62.58951011
FILIPINA,62.58951011
IVONNA,62.58951011
KLOTYLDA,62.58951011
KONSTANTINA,62.58951011
KORNÉLIE,62.58951011
LILA,62.58951011
MONA,62.58951011
SERAFÍNA,62.58951011
KRISTIANA,62.58951011
OLDŘICHA,62.58951011
ŠIMONA,60.69285829
ADELAIDA,60.69285829
AMANDA,60.69285829
ARANA,60.69285829
BRIGITTE,60.69285829
CAROLINA,60.69285829
DOBRUŠE,60.69285829
ELVIRA,60.69285829
GERTRŮDA,60.69285829
HANELORE,60.69285829
LEONORA,60.69285829
LILLY,60.69285829
LUBĚNA,60.69285829
MARIETTA,60.69285829
CINDY,60.69285829
ANA,58.79620647
ANSELMA,58.79620647
JASNUŠKA,58.79620647
MARTHA,58.79620647
MELITTA,58.79620647
OTA,58.79620647
ROSA,58.79620647
SASKIE,58.79620647
VALTRAUDA,58.79620647
IRINI,58.79620647
IVÁNKA,58.79620647
ĽUBA,56.89955465
ŠARKA,56.89955465
ANDĚLKA,56.89955465
BERNARDETA,56.89955465
DENISE,56.89955465
EDIT,56.89955465
ELZBIETA,56.89955465
GINA,56.89955465
INGEBORGA,56.89955465
LUBA,56.89955465
LUISE,56.89955465
OLIVIA,56.89955465
SIMONE,56.89955465
TEODORA,56.89955465
AUGUSTÍNA,55.00290283
CELESTÝNA,55.00290283
ELZA,55.00290283
FELICIE,55.00290283
IRMTRAUD,55.00290283
JANUŠE,55.00290283
LUDISLAVA,55.00290283
LUMÍRA,55.00290283
MELISA,55.00290283
MIRONA,55.00290283
PARASKIEVA,55.00290283
ROZVITA,55.00290283
SOPHIA,55.00290283
THEA,55.00290283
VICTORIA,55.00290283
VLASTIMÍRA,55.00290283
DAŠENKA,55.00290283
MARLEN,55.00290283
ALOISIA,53.106251
ELŽBIETA,53.106251
ERVÍNA,53.106251
EUNIKA,53.106251
HERMA,53.106251
INGA,53.106251
JELA,53.106251
